package	own_source_loc_rust	is_binary	own_dyn_hits	dep_dyn_hits	total_dyn_hits	dep_distinct_crates_using_dyn	fetch_status	own_dyn_sample
games-strategy/ja2-stracciatella-0.22.1-r1	12713	yes	29	464	493	53	OK	./.upstream-cache/ja2-stracciatella-0.22.1/rust/stracciatella_c_api/src/any_path.rs:300:        let display: &dyn fmt::Display = &self.inner;|./.upstream-cache/ja2-stracciatella-0.22.1/rust/stracciatella_c_api/src/any_path.rs:308:        let debug: &dyn fmt::Debug = &self.inner;|./.upstream-cache/ja2-stracciatella-0.22.1/rust/stracciatella/tests/test_vfs.rs:567:    fn add_slf(vfs: &mut Vfs, dir_fs: &Arc<dyn VfsLayer>, name: &str) {|
net-mail/stalwart-cli-1.0.9	12703	yes	2	0	2	0	OK	./.upstream-cache/stalwart-cli-1.0.9/src/commands/snapshot.rs:77:fn open_output(path: Option<&Path>) -> CliResult<Box<dyn Write>> {|./.upstream-cache/stalwart-cli-1.0.9/src/commands/snapshot.rs:1874:            let mut sink: &mut dyn Write = &mut buf;||
net-misc/websocat-1.13.0-r1	12231	yes	135	0	135	0	OK	./.upstream-cache/websocat-1.13.0/src/transform_peer.rs:135:    inner: Box<dyn AsyncRead>,|./.upstream-cache/websocat-1.13.0/src/help.rs:3:fn spechelp(sc: &dyn SpecifierClass, overlays: bool, advanced: bool) {|./.upstream-cache/websocat-1.13.0/src/help.rs:125:fn specdoc(sc: &dyn SpecifierClass, overlays: bool) {|
dev-util/fj-cli-0.5.0	12064	yes	4	0	4	0	OK	./.upstream-cache/fj-cli-0.5.0/src/completion.rs:53:    fn generate(&self, cmd: &clap::Command, buf: &mut dyn Write) {|./.upstream-cache/fj-cli-0.5.0/src/completion.rs:58:fn generate_command(cmd: &clap::Command, buf: &mut dyn Write) -> eyre::Result<()> {|./.upstream-cache/fj-cli-0.5.0/src/completion.rs:66:fn generate_subcommand(cmd: &clap::Command, buf: &mut dyn Write) -> eyre::Result<()> {|
net-misc/websocat-1.14.0	11849	yes	141	0	141	0	OK	./.upstream-cache/websocat-1.14.0/src/help.rs:3:fn spechelp(sc: &dyn SpecifierClass, overlays: bool, advanced: bool) {|./.upstream-cache/websocat-1.14.0/src/help.rs:125:fn specdoc(sc: &dyn SpecifierClass, overlays: bool) {|./.upstream-cache/websocat-1.14.0/src/specifier.rs:31:    fn construct(&self, arg: &str) -> Result<Rc<dyn Specifier>>;|
net-misc/websocat-1.14.1	11815	yes	141	0	141	0	OK	./.upstream-cache/websocat-1.14.1/src/help.rs:3:fn spechelp(sc: &dyn SpecifierClass, overlays: bool, advanced: bool) {|./.upstream-cache/websocat-1.14.1/src/help.rs:124:fn specdoc(sc: &dyn SpecifierClass, overlays: bool) {|./.upstream-cache/websocat-1.14.1/src/specifier.rs:31:    fn construct(&self, arg: &str) -> Result<Rc<dyn Specifier>>;|
media-sound/wiremix-0.10.0-r1	11725	yes	31	1812	1843	88	OK	./.upstream-cache/wiremix-0.10.0/src/wirehose/device.rs:24:) -> Option<(Rc<Device>, Box<dyn Listener>)> {|./.upstream-cache/wiremix-0.10.0/src/wirehose/command.rs:20:        Option<Arc<dyn PeakProcessor>>,|./.upstream-cache/wiremix-0.10.0/src/wirehose/command.rs:35:        peak_processor: Option<Arc<dyn PeakProcessor>>,|
dev-vcs/git-cliff-2.11.0	11642	yes	42	0	42	0	OK	./.upstream-cache/git-cliff-2.11.0/git-cliff/src/lib.rs:728:        let mut input: Box<dyn io::Read> = if context_path == Path::new(-) {|./.upstream-cache/git-cliff-2.11.0/git-cliff/src/main.rs:51:    let out: Box<dyn io::Write> = if let Some(path) = &args.output {|./.upstream-cache/git-cliff-2.11.0/git-cliff-core/src/release.rs:559:            .map(|v| Box::new(v) as Box<dyn RemoteCommit>)|
dev-util/cargo-nextest-0.9.138	11102	yes	44	0	44	0	OK	./.upstream-cache/cargo-nextest-0.9.138/cargo-nextest/src/errors.rs:696:                Some(err as &dyn Error)|./.upstream-cache/cargo-nextest-0.9.138/cargo-nextest/src/errors.rs:700:                Some(err as &dyn Error)|./.upstream-cache/cargo-nextest-0.9.138/cargo-nextest/src/errors.rs:715:                Some(err as &dyn Error)|
media-gfx/oxipng-10.1.1	11080	yes	2	434	436	30	OK	./.upstream-cache/oxipng-10.1.1/xtask/src/main.rs:7:fn main() -> Result<(), Box<dyn Error>> {|./.upstream-cache/oxipng-10.1.1/xtask/src/main.rs:14:fn build_manpages() -> Result<(), Box<dyn Error>> {||
media-gfx/oxipng-10.1.0	11058	yes	2	438	440	31	OK	./.upstream-cache/oxipng-10.1.0/xtask/src/main.rs:7:fn main() -> Result<(), Box<dyn Error>> {|./.upstream-cache/oxipng-10.1.0/xtask/src/main.rs:14:fn build_manpages() -> Result<(), Box<dyn Error>> {||
dev-util/cargo-nextest-0.9.137	11041	yes	44	0	44	0	OK	./.upstream-cache/cargo-nextest-0.9.137/cargo-nextest/src/errors.rs:696:                Some(err as &dyn Error)|./.upstream-cache/cargo-nextest-0.9.137/cargo-nextest/src/errors.rs:700:                Some(err as &dyn Error)|./.upstream-cache/cargo-nextest-0.9.137/cargo-nextest/src/errors.rs:715:                Some(err as &dyn Error)|
dev-util/pkgcruft-0.0.18-r1	11039	yes	8	0	8	0	OK	./.upstream-cache/pkgcruft-0.0.18/src/source.rs:73:        iter: Box<dyn Iterator<Item = EbuildPkg> + 'a>,|./.upstream-cache/pkgcruft-0.0.18/src/source.rs:74:    ) -> Box<dyn Iterator<Item = EbuildPkg> + 'a> {|./.upstream-cache/pkgcruft-0.0.18/src/source.rs:168:    ) -> Box<dyn Iterator<Item = EbuildPkg> + 'a> {|
dev-util/cargo-nextest-0.9.135	11005	yes	43	0	43	0	OK	./.upstream-cache/cargo-nextest-0.9.135/cargo-nextest/src/errors.rs:685:                Some(err as &dyn Error)|./.upstream-cache/cargo-nextest-0.9.135/cargo-nextest/src/errors.rs:689:                Some(err as &dyn Error)|./.upstream-cache/cargo-nextest-0.9.135/cargo-nextest/src/errors.rs:704:                Some(err as &dyn Error)|
sys-apps/bat-0.24.0-r3	10957	yes	24	482	506	59	OK	./.upstream-cache/bat-0.24.0/build.rs:10:fn main() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/bat-0.24.0/build.rs:27:    ) -> Result<(), Box<dyn Error>> {|./.upstream-cache/bat-0.24.0/tests/syntax-tests/source/Rust/output.rs:142:    pub fn handle(&mut self) -> Result<&mut dyn Write> {|
dev-util/cargo-nextest-0.9.133	10954	yes	43	0	43	0	OK	./.upstream-cache/cargo-nextest-0.9.133/cargo-nextest/src/errors.rs:685:                Some(err as &dyn Error)|./.upstream-cache/cargo-nextest-0.9.133/cargo-nextest/src/errors.rs:689:                Some(err as &dyn Error)|./.upstream-cache/cargo-nextest-0.9.133/cargo-nextest/src/errors.rs:704:                Some(err as &dyn Error)|
media-gfx/oxipng-10.0.0	10855	yes	2	405	407	24	OK	./.upstream-cache/oxipng-10.0.0/xtask/src/main.rs:7:fn main() -> Result<(), Box<dyn Error>> {|./.upstream-cache/oxipng-10.0.0/xtask/src/main.rs:14:fn build_manpages() -> Result<(), Box<dyn Error>> {||
dev-util/cargo-nextest-0.9.132	10684	yes	42	0	42	0	OK	./.upstream-cache/cargo-nextest-0.9.132/cargo-nextest/src/errors.rs:678:                Some(err as &dyn Error)|./.upstream-cache/cargo-nextest-0.9.132/cargo-nextest/src/errors.rs:682:                Some(err as &dyn Error)|./.upstream-cache/cargo-nextest-0.9.132/cargo-nextest/src/errors.rs:697:                Some(err as &dyn Error)|
media-gfx/oxipng-9.1.3	10478	yes	2	274	276	24	OK	./.upstream-cache/oxipng-9.1.3/xtask/src/main.rs:7:fn main() -> Result<(), Box<dyn Error>> {|./.upstream-cache/oxipng-9.1.3/xtask/src/main.rs:14:fn build_manpages() -> Result<(), Box<dyn Error>> {||
media-gfx/oxipng-9.1.2-r2	10469	yes	0	239	239	24	OK	|
media-gfx/oxipng-9.1.2-r1	10469	yes	0	239	239	24	OK	|
media-gfx/oxipng-9.1.4	10376	yes	2	277	279	24	OK	./.upstream-cache/oxipng-9.1.4/xtask/src/main.rs:7:fn main() -> Result<(), Box<dyn Error>> {|./.upstream-cache/oxipng-9.1.4/xtask/src/main.rs:14:fn build_manpages() -> Result<(), Box<dyn Error>> {||
dev-vcs/git-cliff-2.10.1	10308	yes	27	0	27	0	OK	./.upstream-cache/git-cliff-2.10.1/git-cliff/src/lib.rs:696:        let mut input: Box<dyn io::Read> = if context_path == Path::new(-) {|./.upstream-cache/git-cliff-2.10.1/git-cliff/src/lib.rs:753:    let mut out: Box<dyn io::Write> = if let Some(path) = &output {|./.upstream-cache/git-cliff-2.10.1/git-cliff-core/src/release.rs:545:            .map(|v| Box::new(v) as Box<dyn RemoteCommit>)|
media-gfx/oxipng-9.0.0-r1	10207	yes	0	209	209	20	OK	|
sys-apps/bat-0.23.0-r3	9974	yes	38	339	377	44	OK	./.upstream-cache/bat-0.23.0/build.rs:10:fn main() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/bat-0.23.0/build.rs:27:    ) -> Result<(), Box<dyn Error>> {|./.upstream-cache/bat-0.23.0/tests/syntax-tests/source/Rust/output.rs:142:    pub fn handle(&mut self) -> Result<&mut dyn Write> {|
app-misc/jaq-2.3.0	9973	yes	26	314	340	32	OK	./.upstream-cache/jaq-2.3.0/jaq-json/src/lib.rs:110:    fn values(self) -> Box<dyn Iterator<Item = ValR>> {|./.upstream-cache/jaq-2.3.0/jaq-json/src/lib.rs:323:    fn indices<'a>(&'a self, y: &'a Val) -> Result<Box<dyn Iterator<Item = usize> + 'a>, Error> {|./.upstream-cache/jaq-2.3.0/jaq-json/src/lib.rs:780:fn split<'a>(s: &'a str, sep: &'a str) -> Box<dyn Iterator<Item = String> + 'a> {|
media-sound/wiremix-0.7.0	9937	yes	29	1687	1716	90	OK	./.upstream-cache/wiremix-0.7.0/build.rs:3:fn main() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/wiremix-0.7.0/src/wirehose/state.rs:98:        peak_processor: Option<&dyn PeakProcessor>,|./.upstream-cache/wiremix-0.7.0/src/wirehose/state.rs:161:    peak_processor: Option<Box<dyn PeakProcessor>>,|
dev-util/selenium-manager-4.46.0	9893	yes	4	0	4	0	OK	./.upstream-cache/selenium-manager-4.46.0/rust/src/lib.rs:1699:pub fn get_manager_by_browser(browser_name: String) -> Result<Box<dyn SeleniumManager>, Error> {|./.upstream-cache/selenium-manager-4.46.0/rust/src/lib.rs:1720:pub fn get_manager_by_driver(driver_name: String) -> Result<Box<dyn SeleniumManager>, Error> {|./.upstream-cache/selenium-manager-4.46.0/rust/src/main.rs:227:    let mut selenium_manager: Box<dyn SeleniumManager> = if !browser_name.is_empty() {|
app-misc/jaq-2.2.0	9679	yes	25	233	258	24	OK	./.upstream-cache/jaq-2.2.0/jaq-json/src/lib.rs:110:    fn values(self) -> Box<dyn Iterator<Item = ValR>> {|./.upstream-cache/jaq-2.2.0/jaq-json/src/lib.rs:323:    fn indices<'a>(&'a self, y: &'a Val) -> Result<Box<dyn Iterator<Item = usize> + 'a>, Error> {|./.upstream-cache/jaq-2.2.0/jaq-json/src/lib.rs:767:fn split<'a>(s: &'a str, sep: &'a str) -> Box<dyn Iterator<Item = String> + 'a> {|
dev-util/selenium-manager-4.45.0	9551	yes	4	0	4	0	OK	./.upstream-cache/selenium-manager-4.45.0/rust/src/lib.rs:1673:pub fn get_manager_by_browser(browser_name: String) -> Result<Box<dyn SeleniumManager>, Error> {|./.upstream-cache/selenium-manager-4.45.0/rust/src/lib.rs:1694:pub fn get_manager_by_driver(driver_name: String) -> Result<Box<dyn SeleniumManager>, Error> {|./.upstream-cache/selenium-manager-4.45.0/rust/src/main.rs:227:    let mut selenium_manager: Box<dyn SeleniumManager> = if !browser_name.is_empty() {|
net-vpn/vpncloud-2.3.0-r2	9541	yes	0	605	605	50	OK	|
net-libs/rustls-ffi-0.15.0	9478	yes	33	770	803	43	OK	./.upstream-cache/rustls-ffi-0.15.0/tools/src/bin/ech_fetch/main.rs:25:async fn main() -> Result<(), Box<dyn Error>> {|./.upstream-cache/rustls-ffi-0.15.0/tools/src/bin/docgen/main.rs:10:fn main() -> Result<(), Box<dyn Error>> {|./.upstream-cache/rustls-ffi-0.15.0/tools/src/bin/docgen/main.rs:52:    fn crosslink_comments(&mut self) -> Result<(), Box<dyn Error>> {|
dev-util/selenium-manager-4.44.0	9334	yes	4	0	4	0	OK	./.upstream-cache/selenium-manager-4.44.0/rust/src/lib.rs:1677:pub fn get_manager_by_browser(browser_name: String) -> Result<Box<dyn SeleniumManager>, Error> {|./.upstream-cache/selenium-manager-4.44.0/rust/src/lib.rs:1698:pub fn get_manager_by_driver(driver_name: String) -> Result<Box<dyn SeleniumManager>, Error> {|./.upstream-cache/selenium-manager-4.44.0/rust/src/main.rs:226:    let mut selenium_manager: Box<dyn SeleniumManager> = if !browser_name.is_empty() {|
gui-apps/railway-2.10.1	9295	yes	4	0	4	0	OK	./.upstream-cache/railway-2.10.1/src/error.rs:3:    Hafas(rcore::Error<Box<dyn std::error::Error + Send>, Box<dyn std::error::Error + Send>>),|./.upstream-cache/railway-2.10.1/src/error.rs:26:                Box::new(r) as Box<dyn std::error::Error + Send>|./.upstream-cache/railway-2.10.1/src/error.rs:29:                Box::new(r) as Box<dyn std::error::Error + Send>|
gui-apps/railway-2.10.0	9295	yes	4	0	4	0	OK	./.upstream-cache/railway-2.10.0/src/error.rs:3:    Hafas(rcore::Error<Box<dyn std::error::Error + Send>, Box<dyn std::error::Error + Send>>),|./.upstream-cache/railway-2.10.0/src/error.rs:26:                Box::new(r) as Box<dyn std::error::Error + Send>|./.upstream-cache/railway-2.10.0/src/error.rs:29:                Box::new(r) as Box<dyn std::error::Error + Send>|
sys-apps/pkgcraft-tools-0.0.31-r2	9284	yes	1	0	1	0	OK	./.upstream-cache/pkgcraft-tools-0.0.31/tests/predicates.rs:6:type FnPredStr = dyn Fn(&str) -> bool;||
media-gfx/oxipng-8.0.0-r1	9220	yes	0	196	196	20	OK	|
dev-util/selenium-manager-4.43.0	8379	yes	4	0	4	0	OK	./.upstream-cache/selenium-manager-4.43.0/rust/src/lib.rs:1670:pub fn get_manager_by_browser(browser_name: String) -> Result<Box<dyn SeleniumManager>, Error> {|./.upstream-cache/selenium-manager-4.43.0/rust/src/lib.rs:1691:pub fn get_manager_by_driver(driver_name: String) -> Result<Box<dyn SeleniumManager>, Error> {|./.upstream-cache/selenium-manager-4.43.0/rust/src/main.rs:180:    let mut selenium_manager: Box<dyn SeleniumManager> = if !browser_name.is_empty() {|
app-misc/asciinema-3.2.0	8340	yes	31	2333	2364	100	OK	./.upstream-cache/asciinema-3.2.0/src/notifier.rs:17:pub fn get_notifier(custom_command: Option<String>) -> Box<dyn Notifier> {|./.upstream-cache/asciinema-3.2.0/src/notifier.rs:22:            .map(|n| Box::new(n) as Box<dyn Notifier>)|./.upstream-cache/asciinema-3.2.0/src/notifier.rs:23:            .or_else(|| LibNotifyNotifier::get().map(|n| Box::new(n) as Box<dyn Notifier>))|
net-misc/geckodriver-0.37.0	8004	yes	1	0	1	0	OK	./.upstream-cache/geckodriver-0.37.0/build.rs:44:fn get_build_info(dir: &Path) -> Box<dyn BuildInfo> {||
media-sound/wiremix-0.4.0	7993	yes	15	1580	1595	79	OK	./.upstream-cache/wiremix-0.4.0/src/monitor/device.rs:24:) -> Option<(Rc<Device>, Box<dyn Listener>)> {|./.upstream-cache/wiremix-0.4.0/src/monitor/metadata.rs:18:) -> Option<(Rc<Metadata>, Box<dyn Listener>)> {|./.upstream-cache/wiremix-0.4.0/src/monitor/node.rs:24:) -> Option<(Rc<Node>, Box<dyn Listener>)> {|
dev-util/watchman-2024.11.04.00	7892	yes	12	887	899	68	OK	./.upstream-cache/watchman-2024.11.04.00/watchman/rust/watchman_client/examples/state.rs:21:async fn main() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/watchman-2024.11.04.00/watchman/rust/watchman_client/examples/state.rs:30:async fn run() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/watchman-2024.11.04.00/watchman/rust/watchman_client/examples/subscribe.rs:31:async fn run() -> Result<(), Box<dyn std::error::Error>> {|
dev-util/watchman-2025.04.14.00	7889	yes	12	908	920	72	OK	./.upstream-cache/watchman-2025.04.14.00/watchman/rust/watchman_client/examples/state.rs:21:async fn main() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/watchman-2025.04.14.00/watchman/rust/watchman_client/examples/state.rs:30:async fn run() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/watchman-2025.04.14.00/watchman/rust/watchman_client/examples/subscribe.rs:31:async fn run() -> Result<(), Box<dyn std::error::Error>> {|
net-misc/geckodriver-0.36.0	7882	yes	1	1053	1054	79	OK	./.upstream-cache/geckodriver-0.36.0/build.rs:44:fn get_build_info(dir: &Path) -> Box<dyn BuildInfo> {||
sys-apps/fd-10.4.2	7780	yes	0	680	680	50	OK	|
sci-calculators/xsv-0.13.0-r1	6791	yes	0	118	118	10	OK	|
dev-util/bugbite-cli-0.0.15	6720	yes	0	0	0	0	OK	|
media-video/kooha-2.3.1	6676	yes	1	1616	1617	90	OK	./.upstream-cache/kooha-2.3.1/src/timer.rs:56:    secs_left_changed_cb: Box<dyn Fn(u64) + 'static>,||
app-benchmarks/hyperfine-1.19.0	6445	yes	5	568	573	50	OK	./.upstream-cache/hyperfine-1.19.0/src/export/mod.rs:60:    exporter: Box<dyn Exporter>,|./.upstream-cache/hyperfine-1.19.0/src/export/mod.rs:97:        let exporter: Box<dyn Exporter> = match export_type {|./.upstream-cache/hyperfine-1.19.0/src/benchmark/mod.rs:38:    executor: &'a dyn Executor,|
app-benchmarks/hyperfine-1.20.0	6305	yes	5	888	893	62	OK	./.upstream-cache/hyperfine-1.20.0/src/export/mod.rs:62:    exporter: Box<dyn Exporter>,|./.upstream-cache/hyperfine-1.20.0/src/export/mod.rs:104:        let exporter: Box<dyn Exporter> = match export_type {|./.upstream-cache/hyperfine-1.20.0/src/benchmark/mod.rs:38:    executor: &'a dyn Executor,|
games-rpg/rpg-cli-1.2.0-r1	5840	yes	18	488	506	29	OK	./.upstream-cache/rpg-cli-1.2.0/src/item/chest.rs:18:    items: Vec<Box<dyn Item>>,|./.upstream-cache/rpg-cli-1.2.0/src/item/chest.rs:110:        let items: HashMap<Key, Vec<Box<dyn Item>>> = game.inventory.drain().collect();|./.upstream-cache/rpg-cli-1.2.0/src/item/chest.rs:111:        let mut items: Vec<Box<dyn Item>> = items.into_values().flatten().collect();|
app-shells/mcfly-0.9.3	5659	yes	2	0	2	0	OK	./.upstream-cache/mcfly-0.9.3/src/history/history.rs:669:    pub fn run_query<T, F>(&self, query: &str, params: &[(&str, &dyn ToSql)], f: F) -> Vec<T>|./.upstream-cache/mcfly-0.9.3/src/history/history.rs:768:        let mut params: Vec<(&str, &dyn ToSql)> = Vec::with_capacity(2);||
sys-fs/xcp-0.24.8-r1	5498	yes	19	691	710	61	OK	./.upstream-cache/xcp-0.24.8/libxcp/src/lib.rs:111:        let stats: Arc<dyn StatusUpdater> = Arc::new(updater);|./.upstream-cache/xcp-0.24.8/libxcp/src/drivers/parfile.rs:50:    fn copy(&self, sources: Vec<PathBuf>, dest: &Path, stats: Arc<dyn StatusUpdater>) -> Result<()> {|./.upstream-cache/xcp-0.24.8/libxcp/src/drivers/parfile.rs:91:fn copy_worker(work: cbc::Receiver<Operation>, config: &Arc<Config>, updates: Arc<dyn StatusUpdater>) -> Result<()> {|
sys-fs/xcp-0.24.2-r1	5422	yes	19	468	487	43	OK	./.upstream-cache/xcp-0.24.2/libxcp/src/lib.rs:111:        let stats: Arc<dyn StatusUpdater> = Arc::new(updater);|./.upstream-cache/xcp-0.24.2/libxcp/src/drivers/parfile.rs:50:    fn copy(&self, sources: Vec<PathBuf>, dest: &Path, stats: Arc<dyn StatusUpdater>) -> Result<()> {|./.upstream-cache/xcp-0.24.2/libxcp/src/drivers/parfile.rs:91:fn copy_worker(work: cbc::Receiver<Operation>, config: &Arc<Config>, updates: Arc<dyn StatusUpdater>) -> Result<()> {|
app-shells/mcfly-0.9.0-r1	5369	yes	2	0	2	0	OK	./.upstream-cache/mcfly-0.9.0/src/history/history.rs:680:    fn run_query<T, F>(&self, query: &str, params: &[(&str, &dyn ToSql)], f: F) -> Vec<T>|./.upstream-cache/mcfly-0.9.0/src/history/history.rs:783:        let mut params: Vec<(&str, &dyn ToSql)> = Vec::with_capacity(2);||
dev-util/bpf-linker-0.10.4	5269	yes	1	0	1	0	OK	./.upstream-cache/bpf-linker-0.10.4/src/llvm/types/context.rs:110:    _handler: Pin<Rc<dyn Any>>,||
dev-util/bpf-linker-0.10.3	5226	yes	1	0	1	0	OK	./.upstream-cache/bpf-linker-0.10.3/src/llvm/types/context.rs:110:    _handler: Pin<Rc<dyn Any>>,||
net-analyzer/bandwhich-0.23.1	5168	yes	72	1226	1298	103	OK	./.upstream-cache/bandwhich-0.23.1/src/network/sniffer.rs:95:    network_frames: Box<dyn DataLinkReceiver>,|./.upstream-cache/bandwhich-0.23.1/src/network/sniffer.rs:102:        network_frames: Box<dyn DataLinkReceiver>,|./.upstream-cache/bandwhich-0.23.1/src/display/components/table.rs:156:    fn column_selector(&self) -> &dyn Fn(&DisplayLayout) -> Vec<usize> {|
app-misc/hyfetch-2.0.2	5022	yes	0	680	680	41	OK	|
sys-apps/pandora_box-0.20.1	4833	yes	3	0	3	0	OK	./.upstream-cache/pandora_box-0.20.1/pandora/pandora.rs:1864:    input: Box<dyn std::io::BufRead>,|./.upstream-cache/pandora_box-0.20.1/pandora/pandora.rs:2465:fn open_input(input: &str) -> Box<dyn BufRead> {|./.upstream-cache/pandora_box-0.20.1/pandora/pandora.rs:2502:fn open_output(output: &str) -> Box<dyn Write> {|
sys-apps/pandora_box-0.20.0	4829	yes	3	0	3	0	OK	./.upstream-cache/pandora_box-0.20.0/pandora/pandora.rs:1864:    input: Box<dyn std::io::BufRead>,|./.upstream-cache/pandora_box-0.20.0/pandora/pandora.rs:2465:fn open_input(input: &str) -> Box<dyn BufRead> {|./.upstream-cache/pandora_box-0.20.0/pandora/pandora.rs:2502:fn open_output(output: &str) -> Box<dyn Write> {|
sys-apps/pandora_box-0.21.0	4778	yes	3	0	3	0	OK	./.upstream-cache/pandora_box-0.21.0/pandora/pandora.rs:1866:    input: Box<dyn std::io::BufRead>,|./.upstream-cache/pandora_box-0.21.0/pandora/pandora.rs:2467:fn open_input(input: &str) -> Box<dyn BufRead> {|./.upstream-cache/pandora_box-0.21.0/pandora/pandora.rs:2504:fn open_output(output: &str) -> Box<dyn Write> {|
media-sound/pwvucontrol-0.5.3	4704	yes	0	1248	1248	66	OK	|
media-sound/pwvucontrol-0.5.2-r1	4702	yes	0	1248	1248	66	OK	|
app-shells/mcfly-0.5.13-r1	4366	yes	1	110	111	18	OK	./.upstream-cache/mcfly-0.5.13/src/history/history.rs:640:    fn run_query(&self, query: &str, params: &[(&str, &dyn ToSql)]) -> Vec<Command> {||
app-misc/hyfetch-2.0.5	4281	yes	0	738	738	45	OK	|
sys-process/rust-parallel-1.23.0	4111	yes	1	0	1	0	OK	./.upstream-cache/rust-parallel-1.23.0/src/input/buffered_reader.rs:9:type AsyncBufReadBox = Box<dyn AsyncBufRead + Unpin + Send>;||
sys-power/wluma-4.9.0	4084	yes	81	1373	1454	66	OK	./.upstream-cache/wluma-4.9.0/src/predictor/data.rs:35:    pub fn save(&self) -> Result<(), Box<dyn Error>> {|./.upstream-cache/wluma-4.9.0/src/predictor/data.rs:39:    fn read_file(path: PathBuf) -> Result<File, Box<dyn Error>> {|./.upstream-cache/wluma-4.9.0/src/predictor/data.rs:48:    fn write_file(&self) -> Result<File, Box<dyn Error>> {|
sys-apps/ripgrep-all-0.10.9-r1	3994	yes	32	947	979	88	OK	./.upstream-cache/ripgrep-all-0.10.9/src/matching.rs:58:    adapters: &[Arc<dyn FileAdapter>],|./.upstream-cache/ripgrep-all-0.10.9/src/matching.rs:60:) -> Result<impl Fn(FileMeta) -> Option<(Arc<dyn FileAdapter>, FileMatcher)> + use<>> {|./.upstream-cache/ripgrep-all-0.10.9/src/caching_writer.rs:14:    dyn FnOnce((u64, Option<Vec<u8>>)) -> Pin<Box<dyn Future<Output = Result<()>> + Send>> + Send;|
sys-apps/ripgrep-all-0.10.10	3993	yes	32	947	979	88	OK	./.upstream-cache/ripgrep-all-0.10.10/src/matching.rs:58:    adapters: &[Arc<dyn FileAdapter>],|./.upstream-cache/ripgrep-all-0.10.10/src/matching.rs:60:) -> Result<impl Fn(FileMeta) -> Option<(Arc<dyn FileAdapter>, FileMatcher)> + use<>> {|./.upstream-cache/ripgrep-all-0.10.10/src/caching_writer.rs:14:    dyn FnOnce((u64, Option<Vec<u8>>)) -> Pin<Box<dyn Future<Output = Result<()>> + Send>> + Send;|
sys-block/dust-1.2.3	3989	yes	2	488	490	44	OK	./.upstream-cache/dust-1.2.3/src/display.rs:102:        let itr: Box<dyn Iterator<Item = char>> = if self.display_data.initial.bars_on_right {|./.upstream-cache/dust-1.2.3/src/display_node.rs:24:        let out: Box<dyn Iterator<Item = &DisplayNode>> = if is_reversed {||
net-wireless/bluetui-0.8.1	3890	yes	0	1401	1401	89	OK	|
dev-util/cargo-c-0.10.22-r1	3683	yes	4	0	4	0	OK	./.upstream-cache/cargo-c-0.10.22/src/build.rs:850:        on_stdout_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.22/src/build.rs:851:        on_stderr_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.22/src/build.rs:909:    exec: &Arc<dyn Executor>,|
www-apps/nextcloud-notify_push-1.3.3	3678	yes	2	0	2	0	OK	./.upstream-cache/nextcloud-notify_push-1.3.3/tests/integration.rs:117:                    Err(_) => return Box::new(StatusCode::BAD_REQUEST) as Box<dyn Reply>,|./.upstream-cache/nextcloud-notify_push-1.3.3/src/error.rs:106:        #[source] Box<dyn std::error::Error + Send + Sync>,||
dev-util/cargo-c-0.10.21	3675	yes	4	0	4	0	OK	./.upstream-cache/cargo-c-0.10.21/src/build.rs:850:        on_stdout_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.21/src/build.rs:851:        on_stderr_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.21/src/build.rs:909:    exec: &Arc<dyn Executor>,|
dev-util/cargo-c-0.10.20	3675	yes	4	0	4	0	OK	./.upstream-cache/cargo-c-0.10.20/src/build.rs:850:        on_stdout_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.20/src/build.rs:851:        on_stderr_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.20/src/build.rs:909:    exec: &Arc<dyn Executor>,|
app-misc/weggli-0.2.4-r1	3671	yes	10	573	583	36	OK	./.upstream-cache/weggli-0.2.4/tests/cli.rs:22:fn invalid_pattern() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/weggli-0.2.4/tests/cli.rs:34:fn flags_empty_results() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/weggli-0.2.4/tests/cli.rs:48:fn exclude_include() -> Result<(), Box<dyn std::error::Error>> {|
